标题,位置,房屋类型,面积,单价,总价,介绍,网址
地铁口物业，精装好房，户型方正，通风采光好，中间楼,吉维尼鲜花小镇 五一路,2室1厅,75平米,"9,334元/平",70万,南 北其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116389441.html
白沙大道 次新小区 品牌物业电梯精装 看房方便,凯旋1号上水湾 白沙星光,4室2厅,129平米,"11,241元/平",145万,北其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116359837.html
海吉星 江南公园 13楼 毛坯 2020年房龄,深石·汉华锦上城 五一路,4室2厅,107平米,"9,019元/平",96.5万,南毛坯高楼层(共17层) ,https://nn.lianjia.com/ershoufang/105115156720.html
精装新交付 拎包入住 高楼层 视野开阔 无欠款随时过户,万科悦江南 沙井,4室1厅,119平米,"9,664元/平",115万,南 北精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105115254457.html
玖誉城旁 新装未入住四房 业主诚售,大都郡 经开区,4室2厅,115平米,"8,261元/平",95万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116343755.html
地铁口 恒大城 朝南温馨2房 拎包入住可随时看房,南宁恒大城 经开区,2室2厅,75.03平米,"8,397元/平",63万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115548020.html
开发商精装 未入住 近别墅区安静,新希望锦官城 经开区,4室2厅,128平米,"10,000元/平",128万,南 北精装低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105116676019.html
盛天领域旁 地铁口 单价低 楼中楼 小露台,南航翔宇花园 经开区,5室2厅,196平米,"7,398元/平",145万,南毛坯高楼层(共23层) ,https://nn.lianjia.com/ershoufang/105115469664.html
地铁口物业   精装4房   好地段,新希望锦官城 经开区,4室2厅,118平米,"10,000元/平",118万,北 南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115652907.html
拎包入住中装3房2卫，红本在手证件齐全，诚心出售,融晟公園大地A区 五一路,3室2厅,104.48平米,"6,700元/平",70万,南 北其他中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105115682400.html
5号线地铁口物业，精装修两房，拎包入住，看房方便,吉维尼鲜花小镇 五一路,2室1厅,75平米,"8,800元/平",66万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115827798.html
此房满五唯一，业主自住精装保养新，南北朝向户型。,龙光普罗旺斯卡地亚庄园 经开区,3室2厅,112平米,"8,036元/平",90万,南精装中楼层(共43层) ,https://nn.lianjia.com/ershoufang/105116938141.html
5房2卫，双阳台，毛坯房任意装修 近地铁，配套成熟,万达华府C区 白沙星光,5室2厅,142平米,"11,620元/平",165万,南毛坯高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115863889.html
凯旋1号上水湾 4室2厅 南,凯旋1号上水湾 白沙星光,4室2厅,129平米,"10,466元/平",135万,南其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116910450.html
总价80来万买4号地铁口玖珑府精装3房,龙光玖珑府 经开区,3室1厅,89平米,"9,888元/平",88万,南其他低楼层(共40层) ,https://nn.lianjia.com/ershoufang/105115746251.html
钱隆江南四房 朝南户型三面采光 通透明亮保养干净,云星钱隆江南 白沙星光,4室2厅,127平米,"9,056元/平",115万,东 南其他低楼层(共27层) ,https://nn.lianjia.com/ershoufang/105116921547.html
地铁口江南万达 高层 朝南户型 采光充足 3房总价低,万达华府C区 白沙星光,3室2厅,93平米,"10,216元/平",95万,南毛坯高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105115915353.html
汇东星城 户型方正3房 双地铁口 产权清晰,汇东星城 经开区,3室1厅,89平米,"8,147元/平",72.5万,南 北其他中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105112881295.html
地铁口 淡村市场 江南万达商圈 4房 次新小区,荣耀江南 白沙星光,3室2厅,115.68平米,"12,967元/平",150万,南 北其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117108538.html
能看见飞机起飞的4房，16平方大阳台，视野好,龙光玖珑府 经开区,4室2厅,119.7平米,"9,357元/平",112万,南精装高楼层(共40层) ,https://nn.lianjia.com/ershoufang/105114301889.html
波尔多精装三房 保养新拎包入住 业主置换大房可谈,龙光普罗旺斯波尔多庄园 经开区,3室2厅,95平米,"7,895元/平",75万,南精装高楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116055675.html
业主产权清晰 诚心出售 随时过户 看房方便,金湾花城 白沙星光,1室1厅,38.01平米,"9,209元/平",35万,南 北精装中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105113923121.html
恒大翡翠华庭 3室2厅 南 北,恒大翡翠华庭 经开区,3室2厅,115.5平米,"7,187元/平",83万,南 北其他低楼层(共39层) ,https://nn.lianjia.com/ershoufang/105116232905.html
户型方正 采光通透 有大阳太 楼层位置优质,南航翔宇花园 经开区,3室2厅,114平米,"6,755元/平",77万,南 北其他高楼层(共23层) ,https://nn.lianjia.com/ershoufang/105114244753.html
华润品质三房复 式 房子使用率高配齐齐全,华润置地江南中心 五一路,3室2厅,86平米,"19,768元/平",170万,南其他低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116608377.html
云星钱隆江南 精装修4房2卫 坐北朝南 空置看房方便,云星钱隆江南 白沙星光,4室2厅,119平米,"8,236元/平",98万,南 北精装低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105113808186.html
悦桂融创云图之城，小三房 价格便宜，居住舒适,悦桂融创云图之城 经开区,3室2厅,100平米,"4,800元/平",48万,南 北其他低楼层(共15层) ,https://nn.lianjia.com/ershoufang/105114225550.html
壮锦大道江南公园地铁口毛坯六房，户型方正，南北通透,西建冠城世家 五一路,6室2厅,125.99平米,"8,096元/平",102万,南 北其他中楼层(共45层) ,https://nn.lianjia.com/ershoufang/105111889116.html
满五家庭名下没有其他住宅   精装修  看房方便,恒大翡翠华庭 经开区,3室2厅,121平米,"8,348元/平",101万,南 北精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105110747713.html
精装2房，恒大品质，地铁口，业主诚心出售,南宁恒大城 经开区,2室2厅,76平米,"8,553元/平",65万,南 北精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114724687.html
毛坯房地铁5号线，未入住，户型方正，采光好。。,金成江南壹品 五一路,4室2厅,106平米,"10,095元/平",107万,北 南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114571243.html
白沙大道 凯旋一号上水湾精装电梯四房出售 看房方便,凯旋1号上水湾 白沙星光,4室2厅,129平米,"11,861元/平",153万,东南简装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114824435.html
近江南万达，一楼带花园，总价低。,翠岭居 白沙星光,3室1厅,109.1平米,"5,958元/平",65万,南简装低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114763390.html
昀和·长凯9号 1室1厅 西南,昀和·长凯9号 经开区,1室1厅,46平米,"9,783元/平",45万,西南简装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113207666.html
华南城商圈 红本在手 户型端正 产权清晰 交通便利,江南華府 沙井,4室2厅,135平米,"7,260元/平",98万,北精装低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105113863461.html
海吉星 江南公园 19楼 毛坯 2020年房,深石·汉华锦上城 五一路,4室2厅,118平米,"9,323元/平",110万,南毛坯中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115157659.html
一梯两户，带电梯的小洋楼，楼间距宽，视野好,南宁奥园卡萨布兰卡组团 经开区,3室2厅,120.13平米,"6,743元/平",81万,南其他高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105115380384.html
风格雨林两房 交通方便 价格美丽,风格雨林 经开区,2室1厅,77.11平米,"6,744元/平",52万,东南精装中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115551011.html
地铁口 万达旁 电梯精装3房 装修保养好 看房方便,荣耀江南 白沙星光,3室2厅,97.88平米,"11,443元/平",112万,南精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115074233.html
随时看房，业主诚心出售，高楼层视野好，红本在手,龙光玖珑府 经开区,4室2厅,118.07平米,"10,418元/平",123万,南 北精装高楼层(共40层) ,https://nn.lianjia.com/ershoufang/105112885548.html
融创青溪府洋房，小高层。低密度，物业好，业主诚心卖,青溪府 经开区,5室2厅,166.51平米,"10,210元/平",170万,南精装低楼层(共7层) ,https://nn.lianjia.com/ershoufang/105113642660.html
华润品质现房有证 阳台朝南 看房方便 配套齐全,华润置地江南中心 五一路,3室2厅,76平米,"11,843元/平",90万,南毛坯中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115505926.html
房子无欠款，交付没住过，产权干净，看房方便,威宁首府 经开区,4室2厅,118.73平米,"8,844元/平",105万,南 北精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115194894.html
西园转盘 华润置地西园悦府 毛坯三房出售,华润置地·西园悦府 白沙星光,3室2厅,149.75平米,"16,361元/平",245万,南其他高楼层(共54层) ,https://nn.lianjia.com/ershoufang/105115210906.html
邕江河畔英华桥旁  三房高层 视野开阔,云星钱隆江南 白沙星光,3室1厅,86.5平米,"9,596元/平",83万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115132580.html
江南万达B区中楼层三房出售 业主诚心出售  看房方便,万达华府B区 白沙星光,3室2厅,102平米,"10,785元/平",110万,南简装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115621349.html
5号线精装4房，新交房，产权清晰，诚心出售,西建冠城世家 五一路,4室2厅,91平米,"9,341元/平",85万,南精装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105111506415.html
普罗旺斯精装三房，采光视野很好，户型方正,龙光普罗旺斯卡地亚庄园 经开区,3室1厅,103平米,"6,311元/平",65万,南 北其他低楼层(共41层) ,https://nn.lianjia.com/ershoufang/105117329352.html
白沙大道 广汇名都 三房毛坯 配套成熟，交通便利,广汇名都 白沙星光,3室2厅,97平米,"7,836元/平",76万,南 北毛坯高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116510545.html
云星钱隆江南  低总价三房  诚心出售,云星钱隆江南 白沙星光,3室2厅,89平米,"8,427元/平",75万,南其他低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105117246561.html
优质地铁口 交通便利 户型方正 利用面积大,碧园南城故事 经开区,4室1厅,135平米,"5,556元/平",75万,南 北其他低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116377389.html
房子户型方正，视野宽阔，通风采光好，配套设施齐全。,富宁新兴苑 五一路,3室2厅,110.44平米,"6,067元/平",67万,东南精装中楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116934658.html
地铁口恒大城 高层121平3房 南北双阳台 重新装修过的,南宁恒大城 经开区,3室2厅,121.42平米,"7,083元/平",86万,南 北精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117190169.html
白沙大道边上，锦悦江南精装大4房，诚意出售,锦悦江南 五一路,4室2厅,118平米,"9,323元/平",110万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116117455.html
华润置地·西园悦府 3室2厅 南,华润置地·西园悦府 白沙星光,3室2厅,118.79平米,"12,544元/平",149万,南毛坯中楼层(共58层) ,https://nn.lianjia.com/ershoufang/105116481406.html
五一立交地铁口精装大三房，保养好,丽江花园 五一路,3室2厅,100.15平米,"5,492元/平",55万,东南简装中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105116571454.html
房型方正， 产权清晰 ，  采光好，价格可以商量,融晟公園大地B区 五一路,3室2厅,101平米,"5,545元/平",56万,东南精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114538926.html
4号线地铁口 精装朝南 温馨3房 总价低,恒大翡翠华庭 经开区,3室2厅,90.3平米,"7,509元/平",67.8万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116620266.html
此房满五，精装修拎包入住，中间楼层采光好。配套成熟,昌泰鑫金绿洲 经开区,3室2厅,98平米,"8,368元/平",82万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116590377.html
2号线江南客运站 龙光玖誉城现房出售 即买即出租,龙光玖誉城睿城 经开区,2室1厅,39.83平米,"5,524元/平",22万,南毛坯高楼层(共15层) ,https://nn.lianjia.com/ershoufang/105117334105.html
通风好，户型方正，双阳台三面采光，楼层好 近地铁,三元小区 五一路,3室2厅,123.36平米,"6,729元/平",83万,南 北简装高楼层(共8层) ,https://nn.lianjia.com/ershoufang/105115483889.html
江南好地段 江南万达华府 业主自住 高层3房2厅,万达华府B区 白沙星光,3室2厅,105平米,"10,477元/平",110万,东南简装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115230283.html
玖珑府精装3房视野无遮挡 不临街 安静舒适度高,龙光玖珑府 经开区,3室2厅,89平米,"10,675元/平",95万,南精装低楼层(共40层) ,https://nn.lianjia.com/ershoufang/105116695249.html
满五唯一！四号地铁口！玖珑府全新精装三房，位置安静,龙光玖珑府 经开区,3室2厅,89平米,"9,439元/平",84万,南精装高楼层(共40层) ,https://nn.lianjia.com/ershoufang/105113729265.html
此房満五不唯一，南北通风，采光好，视野开阔，江景房,骋望珺玺 五一路,4室2厅,108平米,"8,149元/平",88万,南毛坯高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105111290386.html
星光大道32号  住宅2房出售 中楼层  单价低  近地铁口,永华公寓 白沙星光,2室1厅,67.83平米,"5,308元/平",36万,东 南简装低楼层(共8层) ,https://nn.lianjia.com/ershoufang/105117176965.html
此房通风好，采光好.楼层好，视野宽阔，采光充足,保利城B区 五一路,4室2厅,125平米,"7,920元/平",99万,南简装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105106127300.html
地铁口 精装三房 小区配套齐全 看房方便,龙光玖珑府 经开区,3室2厅,89平米,"10,338元/平",92万,南精装高楼层(共40层) ,https://nn.lianjia.com/ershoufang/105115563707.html
地铁4号线锦兰公馆2房出售 自住 楼层好 生活配套成熟,锦兰公馆 经开区,2室2厅,83平米,"9,639元/平",80万,东南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112701447.html
房子高楼层，视野宽阔无遮挡 直面江南公园 装修保养好,恒宇国际公馆 五一路,2室1厅,67.35平米,"9,949元/平",67万,东南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112420703.html
恒大城旁毛坏大三房   视野开阔  户型动静分离,锦兰公馆 经开区,3室1厅,133平米,"7,670元/平",102万,南毛坯中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115201301.html
