标题,位置,房屋类型,面积,单价,总价,介绍,网址
狮山公园旁 千亩楼盘山水绿城 地铁口五号线,荣和·山水绿城B2组团 北湖南,3室2厅,89平米,"10,113元/平",90万,南精装中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105114001431.html
产权清晰 装修保养很好，拎包即入住，地铁口300米,盛天小世界 兴宁东,2室1厅,68平米,"11,471元/平",78万,南精装低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105114028969.html
嘉和城布洛可 位置好 环境好  .,布洛可三区 兴宁东,4室2厅,93平米,"7,527元/平",70万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115400606.html
楼下就是3/5号线双地铁口，出行方便全城通达,金禾湾西区 东沟岭,2室2厅,82.05平米,"6,704元/平",55万,南 北简装高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105114041008.html
金源一品天下  精装房4房2厅   视野好  采光足,一品天下 东沟岭,4室2厅,124平米,"9,275元/平",115万,西北精装高楼层(共46层) ,https://nn.lianjia.com/ershoufang/105112424689.html
两梯三户南北双阳台大四房，价格带车位！,联发尚筑 东沟岭,4室2厅,120平米,"9,334元/平",112万,南 北简装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116014947.html
小区房龄新 绿化好，此房满五年，户型方正，价格优惠,香樟林 东沟岭,3室1厅,86平米,"9,884元/平",85万,南 北精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105116471615.html
兴宁区吾悦广场商圈，精装修，高楼层，诚心出售,华府 东沟岭,4室2厅,89平米,"9,663元/平",86万,南 北其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116179180.html
全屋硅藻泥，定制家私，业主诚心出售,中海悦公馆 东沟岭,4室2厅,112平米,"10,625元/平",119万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114830036.html
带车位不要钱，改善大四房比邻公园与地铁,华府 东沟岭,4室2厅,125平米,"13,440元/平",168万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114160641.html
楼下就是地铁口 四房两卫  视野好,金源橙郡 东沟岭,4室2厅,124平米,"10,484元/平",130万,南精装高楼层(共46层) ,https://nn.lianjia.com/ershoufang/105113481877.html
满五不唯一，通透格局，采光充足，交通便利,保利▪山水怡城 东沟岭,3室2厅,90.07平米,"8,882元/平",80万,南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105110528134.html
精装别墅，带前后花园，带两个车位,中海央墅 东沟岭,6室2厅,269平米,"17,844元/平",480万,东南精装低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105116283151.html
兴宁东  吾悦广场旁  中海悦公馆,中海悦公馆 东沟岭,3室2厅,92平米,"10,870元/平",100万,东南 南精装高楼层(共46层) ,https://nn.lianjia.com/ershoufang/105113052099.html
近地铁，公园、吾悦广场，房龄新户型方正、拓展面积大,华府 东沟岭,4室1厅,128平米,"10,547元/平",135万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114596899.html
无按揭　过户方便　不看殡仪馆　视野好,保利▪山水怡城 东沟岭,3室1厅,80平米,"8,375元/平",67万,南 北精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115530351.html
金源一品天下，业主自住看房方便，窗户看别墅区,一品天下 东沟岭,4室1厅,143平米,"9,441元/平",135万,南精装中楼层(共46层) ,https://nn.lianjia.com/ershoufang/105114117729.html
户型方正，通风采光好，保养好，看房方便,保利▪山水怡城 东沟岭,4室1厅,141平米,"8,511元/平",120万,南 北其他中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114781150.html
老城区的位置，配套成熟 淸厢快速500米 5号线1.7公里,岭南名居 东沟岭,5室1厅,139.69平米,"7,159元/平",100万,南精装高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114096717.html
悦峯带露台的三房，这装修小区无二！欢迎带价看房,金源悦峯 东沟岭,3室2厅,99平米,"9,596元/平",95万,西北精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116935805.html
"中海别墅,花园很大,带两个产权车位",中海央墅 东沟岭,6室3厅,269平米,"16,729元/平",450万,东南毛坯低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105113747255.html
澳华花园 满五 精装2房 中间楼层 户型方正 随时看房,澳华花园 东沟岭,2室2厅,80.14平米,"6,240元/平",50万,南简装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105114161502.html
瀚林山水源，精装修顶层复式，通透格局,瀚林山水源 东沟岭,3室1厅,92平米,"9,783元/平",90万,南其他高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105114262079.html
出门就是三号线，橘子郡电梯精装大三房，业主急售,橘子郡 东沟岭,3室1厅,112平米,"10,268元/平",115万,南 北其他高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105116174009.html
龙基传媒 120平米 4房 业主诚意出售 中间楼层,龙基传媒星城 东沟岭,4室1厅,121平米,"9,505元/平",115万,南精装中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105114833842.html
一路之隔狮山公园，地铁口150米，配套一应俱全,瀚林美筑 东沟岭,3室2厅,89平米,"10,113元/平",90万,南精装低楼层(共17层) ,https://nn.lianjia.com/ershoufang/105115782284.html
中海九玺 三房两卫 视野宽阔看别墅区,中海九玺 东沟岭,3室1厅,92平米,"11,957元/平",110万,南 北精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113992754.html
老城区配套成熟 北湖北路 地铁口近 交通便利,皇龍新城 东沟岭,4室2厅,141.93平米,"8,174元/平",116万,南其他中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105110004499.html
人民公园旁 通透格局 视野宽阔 采光充足 配套设施齐全,金桂花园 东沟岭,1室1厅,47平米,"7,022元/平",33万,南其他高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105116502984.html
中海悦公馆高楼层，四房精装，通透性好，业主诚心出售,中海悦公馆 东沟岭,4室2厅,145平米,"12,000元/平",174万,南 北精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113031024.html
房子通透格局 户型方正，带入户花园，精装修3房,瀚林山水源 东沟岭,3室2厅,88平米,"9,660元/平",85万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114105491.html
拥有双地铁口的小区、并且房龄很新，又带精装,兴宁·大唐果 东沟岭,4室2厅,125平米,"10,240元/平",128万,南精装中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105114971819.html
金源悦府中间好楼层88万带产权车位，阳台看别墅区,金源悦府 东沟岭,3室2厅,96平米,"8,959元/平",86万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115013847.html
8字头单价 双地铁口 中海品质 四房,中海雍翠峰 东沟岭,4室2厅,90.03平米,"7,776元/平",70万,南 北其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112597861.html
盛天小世界 2室2厅 南,盛天小世界 兴宁东,2室2厅,68平米,"10,000元/平",68万,南其他低楼层(共35层) ,https://nn.lianjia.com/ershoufang/105116533737.html
金地美域国际 4室2厅 南,金地美域国际 北湖南,4室2厅,92.3平米,"10,076元/平",93万,南毛坯低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117339330.html
兴宁·大唐果 4室2厅 南 北,兴宁·大唐果 东沟岭,4室2厅,128.07平米,"9,761元/平",125万,南 北其他低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105117251209.html
荣和山水绿城4期，精装修三房两卫，地铁五号线,荣和·山水绿城A组团 北湖南,3室1厅,89平米,"10,113元/平",90万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113014300.html
布洛可五区 4室2厅 南,布洛可五区 兴宁东,4室2厅,126平米,"7,858元/平",99万,南其他中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105116326585.html
地铁三号线 莱茵花语 精装四房 可拎包入住,莱茵花语 东沟岭,4室2厅,95平米,"11,474元/平",109万,南 北其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117258325.html
国悦九曲湾温泉度假村配套 高楼层 精装修  诚心出售,国悦九曲湾 兴宁东,3室2厅,87.22平米,"8,026元/平",70万,南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113508014.html
上市物业中海九玺精装大四房电梯高层业主出国急售,中海九玺 东沟岭,5室2厅,165.7平米,"10,803元/平",179万,南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116060606.html
荣和山水绿城，公园小区，通透三房，5号线地铁,荣和山水绿城B1组团 北湖南,3室2厅,89平米,"8,203元/平",73万,南简装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116827041.html
大型围合式花园小区，几千户，一环老城区,江宇世纪城 北湖南,车位,32.01平米,"2,500元/平",8万,南 ,https://nn.lianjia.com/ershoufang/105114919833.html
车位出售 地下产权车位 无欠款 随时办手续,荣和·山水绿城B2组团 北湖南,车位,15平米,"6,667元/平",10万,南 ,https://nn.lianjia.com/ershoufang/105110189065.html
一环老城区里，大型花园社区，负一楼，有产权,江宇世纪城 北湖南,车位,31.01平米,"2,580元/平",8万,南 北 ,https://nn.lianjia.com/ershoufang/105114854568.html
荣和山水绿城B1组团 车位,荣和山水绿城B1组团 北湖南,车位,20平米,"4,000元/平",8万,南 ,https://nn.lianjia.com/ershoufang/105115810396.html
车位，全款，下楼20米，停车方便,荣和山水绿城B1组团 北湖南,车位,30平米,"2,667元/平",8万,南 ,https://nn.lianjia.com/ershoufang/105115608570.html
兴宁东 恒大雅苑  精装房  拎包入住,恒大雅苑 凤岭北,3室2厅,117.12平米,"8,710元/平",102万,南其他中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114422431.html
恒大雅苑  精装3房  户型好即买即住,恒大雅苑 凤岭北,3室2厅,110平米,"7,546元/平",83万,南其他中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114826870.html
盛天东郡 精装修2房 中间楼层 无贷款,盛天东郡 兴宁东,2室2厅,88.03平米,"10,031元/平",88.3万,南精装中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105115486202.html
户型方正，通风好，采光充足，楼层好，适合刚需,盛天东郡 兴宁东,3室2厅,124平米,"10,484元/平",130万,南 北精装高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105113735115.html
该房为荣和精品工艺打造，小区配套齐全绿化茂密,荣和山水绿城B1组团 北湖南,3室1厅,89平米,"10,000元/平",89万,南 北其他中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105113249090.html
户型方正，高楼层，采光好，东南朝向,盛天东郡 兴宁东,4室2厅,179平米,"11,732元/平",210万,南 北其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115565251.html
房子通风良好，采光充足，配套设施齐全。,荣和山水绿城B1组团 北湖南,3室2厅,89平米,"9,551元/平",85万,东南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105111013774.html
南宁低密度休闲小镇，园林，楼阁，庭桥309平别墅,山渐青保利温泉水镇 兴宁东,5室3厅,309.31平米,"9,700元/平",300万,东南毛坯低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105110850026.html
嘉和城高迪山独栋别墅，环境好。地理位置好,高迪山 兴宁东,6室2厅,900平米,"27,778元/平",2500万,南 北其他低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105109045548.html
嘉和城高迪山，独栋别墅，花园大，使用面积大。,高迪山 兴宁东,6室2厅,432平米,"24,723元/平",1068万,南其他低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105107198911.html
小区绿化和舒适度高。房子实际可用面积大,山渐青保利温泉水镇 兴宁东,4室2厅,164.2平米,"24,970元/平",410万,南毛坯低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105107900873.html
嘉和城 联排别墅 卢瓦尔河谷 。。。,卢瓦尔河谷 兴宁东,6室2厅,257平米,"15,526元/平",399万,南 北其他4层 暂无数据,https://nn.lianjia.com/ershoufang/105104234725.html
华夏院子 小区环境好 高楼层 视野好,华夏院子 兴宁东,4室2厅,130.69平米,"9,948元/平",130万,南 北其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105112943017.html
嘉和城卢尔瓦河谷别墅 环境好 位置好,卢瓦尔河谷 兴宁东,6室2厅,360平米,"15,278元/平",550万,南 北其他低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105115397541.html
温泉旁 精装修 4房 带小露台,国悦九曲湾 兴宁东,4室2厅,121平米,"10,331元/平",125万,南 北简装低楼层(共9层) ,https://nn.lianjia.com/ershoufang/105115646397.html
此房满五年不唯一，一手业主，证件齐全，产权清晰,盛天果岭 东沟岭,3室2厅,89平米,"11,349元/平",101万,南其他中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105114153987.html
正南朝向，公园式绿化，保利大房开精品打造。,保利▪山水怡城 东沟岭,3室2厅,89平米,"7,529元/平",67万,南精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115316213.html
秀厢大道上 龙光阳光河畔 四房两卫,龙光阳光河畔 东沟岭,4室2厅,123平米,"8,781元/平",108万,南 北其他低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115296188.html
兴宁区吾悦广场商圈，精装修，高楼层，诚心出售,中海悦公馆 东沟岭,3室2厅,89平米,"11,798元/平",105万,南 北其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114821931.html
汽配城旁 08年电梯小高层 装修好拎包入住,岭南名居 东沟岭,4室2厅,124平米,"6,855元/平",85万,南其他中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105113683955.html
商圈齐全成熟，三房，视野采光通风好，诚心出,中海悦公馆 东沟岭,3室2厅,92平米,"11,087元/平",102万,南其他中楼层(共46层) ,https://nn.lianjia.com/ershoufang/105114015104.html
合改善人群、家庭成员多的客户群体入手，,中海九玺 东沟岭,4室2厅,145.78平米,"10,633元/平",155万,南 北其他低楼层(共46层) ,https://nn.lianjia.com/ershoufang/105116194490.html
配套成熟 去哪里都很快 青秀区上班的 配套成熟,岭上国际 东沟岭,2室2厅,89平米,"7,866元/平",70万,南 北简装中楼层(共19层) ,https://nn.lianjia.com/ershoufang/105116009058.html
兴宁区吾悦广场商圈，精装修，高楼层，诚心出售,联发尚筑 东沟岭,3室2厅,104平米,"10,577元/平",110万,南 北其他低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105114516333.html
青秀万达旁小两房，带车位！！!,莱茵花语 东沟岭,2室1厅,54平米,"12,593元/平",68万,南简装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114747733.html
天健世纪花园 环境好 中间楼层 采视野开阔 近地铁,天健世纪花园 东沟岭,1室1厅,37.87平米,"17,693元/平",67万,东南其他中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116509999.html
富丰长堽1号 一房一厅 中间楼层业主诚心出售,富丰长堽1号 东沟岭,1室1厅,46平米,"8,914元/平",41万,南 北其他中楼层(共27层) ,https://nn.lianjia.com/ershoufang/105115154656.html
朝向好，看小区门口，中间楼层，无按揭,保利▪山水怡城 东沟岭,3室1厅,89平米,"9,551元/平",85万,南 北精装中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114766187.html
兴宁区吾悦广场商圈，精装修，高楼层，诚心出售,中海悦公馆 东沟岭,3室2厅,89平米,"10,675元/平",95万,南 北其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115000969.html
大嘉汇.财富中心 1室0厅 南,大嘉汇.财富中心 东沟岭,1室0厅,50.67平米,"9,868元/平",50万,南其他低楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116647451.html
