标题,位置,房屋类型,面积,单价,总价,介绍,网址
户型方正，得房率高 精装交付， 配套齐全,龙光玖誉湖林湖 五象文旅,4室2厅,120平米,"9,584元/平",115万,南其他低楼层(共17层) ,https://nn.lianjia.com/ershoufang/105116523371.html
五象总部 檀府印象  大4房   南北通透  3阳台,檀府印象檀逸 五象文旅,4室2厅,128平米,"12,500元/平",160万,南 北其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105110409483.html
老字号光明地产，百年房企，经典户型,光明·澜湾九里 五象核心区,5室2厅,142平米,"10,423元/平",148万,南毛坯低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105106141450.html
五象文旅成熟区+檀府印象+业主诚意出售,檀府印象（檀玥） 五象文旅,4室1厅,143平米,"10,490元/平",150万,南精装高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115259859.html
龙光玖誉湖雅湖 4室2厅 南 北,龙光玖誉湖雅湖 五象文旅,4室2厅,124.07平米,"12,090元/平",150万,南 北精装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115055327.html
天誉花园5组团 一线湖景房 看房随时,天誉花园5组团 五象文旅,3室1厅,90平米,"10,000元/平",90万,西南毛坯中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114612107.html
万科品牌 公园里洋房 精装3房 低首付,万科公园里 五象文旅,3室1厅,99平米,"15,152元/平",150万,南其他低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105115427861.html
地铁口精装大三房，满五唯一，全屋硅藻泥艺术漆,天誉半岛 五象文旅,3室2厅,107.75平米,"9,096元/平",98万,南精装低楼层(共61层) ,https://nn.lianjia.com/ershoufang/105115933124.html
处在南宁五象新区文旅板块，打造为宜居居住片区,万科公园里 五象文旅,4室2厅,146平米,"13,494元/平",197万,南 北精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105110113833.html
五象良庆大桥板块 毛坯3房  证件齐全 中间楼层,天誉花园3组团 五象文旅,3室2厅,91.53平米,"8,413元/平",77万,南 北其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113303695.html
开发商精装交付  小区环境优美  配套齐全,天誉半岛 五象文旅,3室2厅,108平米,"12,500元/平",135万,南精装高楼层(共61层) ,https://nn.lianjia.com/ershoufang/105112938253.html
万科星都会，大品牌精装三房，万科物业，万科精装！,万科星都荟 五象湖,3室2厅,98平米,"8,674元/平",85万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112947474.html
广源大都会 业主诚心出售 价格可以协商,广源大都会 五象核心区,3室2厅,95平米,"14,211元/平",135万,南毛坯中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105111449116.html
五象大唐果精装三房两卫，从未入住，楼层适中视野好,五象大唐果 五象文旅,3室2厅,90平米,"10,000元/平",90万,南 北其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115081384.html
天誉城 地铁 毛坯3房  随时看,天誉半岛 五象文旅,3室2厅,92平米,"9,783元/平",90万,西南毛坯中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105112469375.html
天誉花园5组团  南北向  地铁4号线   看房随时,天誉花园5组团 五象文旅,4室2厅,121平米,"8,265元/平",100万,南 北其他中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105114970324.html
五象总部基地，精装修江景房，高楼层视野开阔配置齐全,天誉半岛 五象文旅,3室2厅,108平米,"9,260元/平",100万,南 北精装高楼层(共57层) ,https://nn.lianjia.com/ershoufang/105115900422.html
天誉花园 毛坯大3房  单价低  随时看,天誉花园3组团 五象文旅,3室2厅,116.45平米,"7,300元/平",85万,西南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114941846.html
房子有证满两年 洋房 南北朝向 业主诚心出售,万科公园里 五象文旅,4室2厅,146平米,"14,932元/平",218万,南 北其他高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114873575.html
万科星都荟 3室2厅 南,万科星都荟 五象湖,3室2厅,92平米,"8,479元/平",78万,南其他低楼层(共29层) ,https://nn.lianjia.com/ershoufang/105114319325.html
中南紫云集（北区）4-2-1-2 110.00m² 105 万,中南紫云集（北区） 玉洞,4室2厅,110平米,"9,546元/平",105万,南 北其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105111327770.html
房子随时看房，精装全新，业主诚意出售。,华润置地悦年华·润府 五象湖,3室1厅,110平米,"10,000元/平",110万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114146718.html
此房户型方正，高楼层，视野开阔 近地铁,龙光玖誉湖御湖 五象文旅,3室2厅,100平米,"10,500元/平",105万,南精装高楼层(共39层) ,https://nn.lianjia.com/ershoufang/105109880568.html
五象湖四大天王 建发洋房好楼层  业主诚心卖,建发央玺 五象湖,4室2厅,143平米,"20,140元/平",288万,南其他11层 ,https://nn.lianjia.com/ershoufang/105113926258.html
龙光玖誉湖雅湖 4室2厅 南 北,龙光玖誉湖雅湖 五象文旅,4室2厅,123平米,"12,927元/平",159万,南 北精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105112967620.html
万科金域蓝湾精装三房，家具齐全，拎包入住业主诚心卖,万科金域蓝湾 五象湖,3室2厅,89平米,"18,877元/平",168万,南精装高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105114622399.html
户型方正，得房率高 精装交付，平本售房 ，生活便利,龙光玖誉湖林湖 五象文旅,3室2厅,89平米,"10,113元/平",90万,南精装中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105114457017.html
天誉花园6组团 1室1厅 北,天誉花园6组团 五象文旅,1室1厅,45平米,"17,778元/平",80万,北精装中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113141357.html
总部基地高绿化小区江滨公园地铁學校都有,港保苑 五象核心区,3室1厅,114平米,"10,965元/平",124.99万,南 北精装中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105114627895.html
天誉半岛精装3房 地铁4号线 随时看房,天誉半岛 五象文旅,3室2厅,108平米,"9,723元/平",105万,西南精装中楼层(共45层) ,https://nn.lianjia.com/ershoufang/105114003407.html
天誉半岛  滨江公园  精装修   三房出售,天誉半岛 五象文旅,3室2厅,95平米,"10,000元/平",95万,东南精装中楼层(共47层) ,https://nn.lianjia.com/ershoufang/105114583372.html
总部基地住宅小户型 楼下地铁口3/4号线交汇处 好出租,云星钱隆首府B组团 五象核心区,1室1厅,48平米,"12,500元/平",60万,南简装低楼层(共25层) ,https://nn.lianjia.com/ershoufang/105113893830.html
万科品质物业 全新精装未入住 户型方正 南北通透,万科公园里 五象文旅,4室2厅,125平米,"13,000元/平",162.5万,南 北其他中楼层(共35层) ,https://nn.lianjia.com/ershoufang/105114183835.html
万科大品牌，精装交房，采光充足 小区自带幼儿园,万科星都荟 五象湖,4室2厅,121平米,"8,843元/平",107万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116837440.html
天誉花园 毛坯3房 高层看江 地铁4号线物业,天誉花园3组团 五象文旅,3室2厅,91.08平米,"8,784元/平",80万,西南毛坯高楼层(共42层) ,https://nn.lianjia.com/ershoufang/105112876210.html
房子精装的三房，小区的物业管理好，配套好,荣和·五象学府 五象湖,3室2厅,85平米,"11,177元/平",95万,南其他高楼层(共24层) ,https://nn.lianjia.com/ershoufang/105117046322.html
目式教育，地铁，购物，公园全都在旁边，居住环境优雅,彰泰府 五象湖,4室1厅,143平米,"18,042元/平",258万,南其他中楼层(共9层) ,https://nn.lianjia.com/ershoufang/105117112784.html
万科公园里 4房两卫 4号线地铁 业主诚意置换看房方便,万科公园里 五象文旅,4室1厅,125平米,"11,200元/平",140万,东其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105111408720.html
五象地铁4号线 天誉城大平层 全景江景房  随时看,天誉半岛 五象文旅,4室2厅,227平米,"12,776元/平",290万,南 北精装中楼层(共62层) ,https://nn.lianjia.com/ershoufang/105111094497.html
五象湖 万科魅力之城 三房出售 产权清晰,万科魅力之城 五象湖,3室2厅,77.4平米,"11,628元/平",90万,西南 北 南简装低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105117111261.html
天誉半岛 地铁口物业 方正四房 看江,天誉半岛 五象文旅,4室2厅,140平米,"14,286元/平",200万,南其他低楼层(共65层) ,https://nn.lianjia.com/ershoufang/105113699407.html
天誉大三房，看房方便密码钥匙随时可看,天誉半岛 五象文旅,3室2厅,108平米,"8,797元/平",95万,南其他中楼层(共56层) ,https://nn.lianjia.com/ershoufang/105113757453.html
五象玉洞片区精装四房，带车位出售，地铁口小区。,中南紫云集（北区） 玉洞,4室2厅,109平米,"10,643元/平",116万,南其他高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116699973.html
毛坯房，视野好。诚心出售，随时看房,绿地 · 国际花都 五象湖,4室2厅,120平米,"11,667元/平",140万,南毛坯高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105110296045.html
五象湖央企精装三房，新中式园林，业主诚心出售,建发五象印月 五象湖,3室2厅,107.79平米,"21,802元/平",235万,南其他中楼层(共16层) ,https://nn.lianjia.com/ershoufang/105116510644.html
金玖世家3房，地铁+秀田，高层视野佳，诚心出售,金玖世家南区 玉洞,3室2厅,92.03平米,"9,780元/平",90万,南 北精装高楼层(共27层) ,https://nn.lianjia.com/ershoufang/105113905769.html
光明城市130平精装未入住四房业主诚心卖,光明城市行知苑 五象湖,4室2厅,130平米,"12,770元/平",166万,南 北其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116090940.html
成熟社区，精装看房方便，户型方正配套齐全,天誉花园5组团 五象文旅,4室2厅,123.57平米,"9,712元/平",120万,北其他中楼层(共42层) ,https://nn.lianjia.com/ershoufang/105114674297.html
五象总部基地 龙光玖誉湖 精装3房 总价105万,龙光玖誉湖澜湖 五象文旅,3室1厅,95平米,"11,053元/平",105万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114345003.html
五象新区  四号线地铁   开发商精装未入住 得房率大,盛邦珑悦 五象文旅,4室2厅,106平米,"10,189元/平",108万,南 北精装中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105112590511.html
总部基地+地铁4号线+户型好+朝南,天誉花园5组团 五象文旅,4室1厅,140平米,"9,286元/平",130万,南其他中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105114970430.html
五象新区  复式小户型  4号线地铁口,天誉花园6组团 五象文旅,1室1厅,44平米,"9,091元/平",40万,南毛坯高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105104527636.html
户型方正 楼层好采光好环境秀美,五象茗城 五象文旅,4室2厅,122平米,"10,246元/平",125万,南毛坯高楼层(共20层) ,https://nn.lianjia.com/ershoufang/105112479535.html
五象湖  14中旁           高楼层   无西晒,龙光玖珑湖 五象湖,3室1厅,89平米,"13,259元/平",118万,南毛坯中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105114377553.html
五象四号线地铁口物业，港保苑毛坯现房，有钥匙看房！,港保苑 五象核心区,3室2厅,108.25平米,"8,546元/平",92.5万,东南毛坯中楼层(共21层) ,https://nn.lianjia.com/ershoufang/105115227574.html
朝南精装修三房  看房方便 业主诚心出售,龙光玖誉湖雅湖 五象文旅,3室2厅,96平米,"10,209元/平",98万,南 北其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114197047.html
房龄很新，户型方正，动静分离，设计合理，纯南户型，,龙光玖誉湖御湖 五象文旅,3室2厅,100平米,"9,900元/平",99万,西北精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115115680.html
五象大糖果，低密度社区，近地铁,五象大唐果 五象文旅,3室2厅,90平米,"11,667元/平",105万,南 北精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115330736.html
南宁十四中 五象湖旁 单位高管小区 舒适安静,湖畔书院 五象湖,5室2厅,165平米,"16,000元/平",264万,南其他中楼层(共27层) ,https://nn.lianjia.com/ershoufang/105106878773.html
五象南 万科星都荟 精装3房 全新未入住 满二 朝南向,万科星都荟 五象湖,3室2厅,92平米,"8,479元/平",78万,南 北精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115092286.html
五象新区天誉花园六组团，小户型江景房，近江近地铁。,天誉花园6组团 五象文旅,2室1厅,44.5平米,"10,787元/平",48万,东北毛坯高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114555294.html
五象南大四房业主诚售带装修未入住过,印象·愉景湾 五象湖,4室2厅,123平米,"8,537元/平",105万,南精装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115194378.html
五象新区  万科星都荟  4房2卫 万科物业,万科星都荟 五象湖,4室1厅,113平米,"7,257元/平",82万,南 北其他高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105114663269.html
成熟社区，看房方便，户型方正配套齐全,天誉花园5组团 五象文旅,5室2厅,142.05平米,"9,152元/平",130万,北其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115172780.html
这个房子质量好，价格适宜，值得入手,万科魅力之城 五象湖,3室2厅,76.53平米,"13,067元/平",100万,西北其他低楼层(共35层) ,https://nn.lianjia.com/ershoufang/105114004634.html
五象良庆桥南 檀府印象 精装3房 看房随时,檀府印象（檀玥） 五象文旅,3室2厅,102.28平米,"8,800元/平",90万,东南精装低楼层(共45层) ,https://nn.lianjia.com/ershoufang/105114048519.html
五象总部基地 精装3房 总价105万 带车位,檀府印象（檀玥） 五象文旅,3室2厅,96.33平米,"10,278元/平",99万,东南其他低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114434979.html
五象湖精装修，澜庭府全新未入住，2号线地铁口 冬花旁,五象澜庭府锦苑 五象湖,3室2厅,99平米,"10,102元/平",100万,南 北其他高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105115142448.html
总部基地 一房一厅 精装修 地铁口,云星钱隆首府B组团 五象核心区,1室1厅,47.7平米,"14,256元/平",68万,南精装中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105109235161.html
地铁2号线，全新未入住，带一个车位,五象澜庭府沁苑 五象湖,4室2厅,112.18平米,"11,946元/平",134万,南 北精装低楼层(共29层) ,https://nn.lianjia.com/ershoufang/105115673454.html
带露台，全新没有住过，地铁大概500米，业主诚心卖,中南紫云集（北区） 玉洞,3室2厅,97平米,"8,557元/平",83万,南精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115422493.html
云星钱隆首府B组团 1室1厅 南,云星钱隆首府B组团 五象核心区,1室1厅,49.27平米,"11,366元/平",56万,南其他高楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116374455.html
