标题,位置,房屋类型,面积,单价,总价,介绍,网址
冠江墅二排江景别墅 前后花园 可看江 带3个车位  满二,保利冠江墅一期 凤岭南,5室2厅,450平米,"26,667元/平",1200万,南毛坯低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105116457101.html
凤岭北荣和出品，东站旁出行方便，朝南朝小区，高层,荣和公园大道 凤岭北,4室2厅,88.77平米,"15,772元/平",140万,南精装高楼层(共44层) ,https://nn.lianjia.com/ershoufang/105117109504.html
房龄新环境好，户型方正，看房方便，业主诚心卖,领秀前城领秀府 凤岭南,4室2厅,128.5平米,"15,487元/平",199万,南 北毛坯中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105110016888.html
东葛路 地铁三号 东波苑电梯房 小区环境好,东波苑小区 东葛路,3室2厅,114.2平米,"10,333元/平",118万,南精装中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105115518065.html
户型方正，满五唯一免双税，交易快,德瑞花园 凤岭北,3室2厅,122平米,"17,214元/平",210万,北简装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105109757844.html
滨湖路门口，凤岭山语城， 全新配齐,凤岭山语城 凤岭北,3室2厅,86.62平米,"11,545元/平",100万,南其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105111730194.html
高楼层视野好，南北对流的户型，大横厅,保利领秀前城翎峯台 凤岭南,4室1厅,134.64平米,"14,484元/平",195万,南 北精装高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115105370.html
一梯两户通风好采光棒棒棒棒棒糖总价低,盘龙居小区 凤岭北,4室2厅,141平米,"10,284元/平",145万,东南简装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105115614750.html
全新装修，拎包入住，满2年无抵押5房,保利领秀前城翎峯台 凤岭南,5室2厅,146平米,"15,959元/平",233万,北 东北精装高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105111551968.html
东盟商圈 较新楼盘 朝南户型  中间楼层,天昌东盟中央城A区 东盟商务区,3室2厅,88.97平米,"19,108元/平",170万,南 北简装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115766795.html
凤岭南 114平毛坯 四房带家装礼包 凤凰楼视野好,保利领誉府 凤岭南,4室2厅,114平米,"12,983元/平",148万,南 北毛坯高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105115512684.html
青秀区青秀山脚下云星钱隆天下北区1房 业主诚售 三美,云星钱隆天下北区 金湖,1室1厅,54.32平米,"11,414元/平",62万,北简装高楼层(共15层) ,https://nn.lianjia.com/ershoufang/105113768490.html
此房是精装修的 朝南的格局 楼层好 配套实施齐全,保利领秀前城翎峯台 凤岭南,3室2厅,89平米,"15,169元/平",135万,南其他高楼层(共22层) ,https://nn.lianjia.com/ershoufang/105114139767.html
凤岭北，金龙理想1号小区，118平4房，靓，朝南,金龙理想1号 凤岭北,4室2厅,117.03平米,"7,947元/平",93万,南精装中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105109521192.html
梦之岛花园精装四房视野好通透户型可拎包入住,梦之岛花园 琅东,4室1厅,144平米,"10,278元/平",148万,南精装高楼层(共29层) ,https://nn.lianjia.com/ershoufang/105111736681.html
凤岭名园单间  精装修·价格可以谈的,凤岭名园 凤岭北,1室1厅,40平米,"14,000元/平",56万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116430246.html
小区环境好。靠竹溪大道。有医院。小区安静。合适居住,竹溪新兴苑 柳沙,2室1厅,68.75平米,"6,691元/平",46万,东南精装高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105115392425.html
盛天华府精装三房近地铁口东盟商务,盛天华府 东盟商务区,3室2厅,86.79平米,"16,477元/平",143万,东南简装高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115379459.html
大平层大五房，有钥匙方便随时看房,领秀前城领秀府 凤岭南,5室2厅,138.42平米,"15,027元/平",208万,南毛坯中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114270176.html
开发商精装修，全新没住过  国企楼盘 物业费便宜,吉祥凤景湾 凤岭北,4室2厅,134.9平米,"15,197元/平",205万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116328523.html
保利翎峯台南北通透，高楼层视野好，精装带三卫,保利领秀前城翎峯台 凤岭南,5室1厅,147平米,"15,647元/平",230万,南 北精装高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105113599000.html
园湖南路东一里6号 3室2厅 南,园湖南路东一里6号 星湖,3室2厅,72.94平米,"8,638元/平",63万,南简装高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116346739.html
精装四房  满两年 高楼层 自住 视野好采光好,保利领秀前城翎峯台 凤岭南,4室2厅,134.64平米,"15,226元/平",205万,南 北其他中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105113608463.html
民发大观天下 4室2厅 东南,民发大观天下 柳沙,4室2厅,130平米,"7,693元/平",100万,东南简装高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105110593158.html
荣和大地二组团的精装三房两厅两卫  看房提前电话。,荣和大地二组团 凤岭北,3室2厅,90.14平米,"17,751元/平",160万,南精装低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105113442367.html
凤岭北  高品质小区  宜居大三房  户型方正  阳台朝南,裕丰·英伦一期 凤岭北,3室2厅,103.85平米,"13,000元/平",135万,南精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105110396422.html
青秀山南宁三中旁大三房 诚心出售,恒大苹果园·东方诗韵 琅东,3室2厅,139.5平米,"6,094元/平",85万,南 西南毛坯中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115568051.html
凤岭北 中铁山语城 三房 单价12700元 出售,凤岭山语城 凤岭北,3室2厅,86.62平米,"11,083元/平",96万,南 北精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115292121.html
近1号新民站地铁，购物广场医院等生活设施配套齐全,国贸中心 朝阳,1室0厅,82.63平米,"10,892元/平",90万,东南其他低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116184443.html
此房满五，格局分明，朝南，带地下产权车位。保养很好,裕丰·英伦一期 凤岭北,4室2厅,103.67平米,"13,408元/平",139万,南 北其他低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105116095551.html
保利领秀前城禧悦都组团精装修不靠路边不吵通透户型,禧悦都 凤岭南,4室2厅,112.17平米,"14,175元/平",159万,北精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114898588.html
凤岭北凤岭山语城 小户型采光好通风好楼层也挺不错,凤岭山语城 凤岭北,1室1厅,38.33平米,"12,523元/平",48万,北精装高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115697930.html
国贸中心 1室1厅 南 北,国贸中心 朝阳,1室1厅,64平米,"12,657元/平",81万,南 北简装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114516271.html
业主急卖 精装大四房 采光，视野较好,荣和悦澜山 凤岭北,4室1厅,143.72平米,"12,386元/平",178万,南简装高楼层(共45层) ,https://nn.lianjia.com/ershoufang/105117153736.html
东盟商务区旁低总价精装1房读书好,恒大苹果园·东方诗韵 琅东,1室1厅,45.44平米,"7,923元/平",36万,南精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105116360928.html
凤岭南苹果园凤岭南苹果园 户型方正，格局好，视野好,恒大苹果园·金色阳光 琅东,4室2厅,230平米,"6,522元/平",150万,南毛坯中楼层(共22层) ,https://nn.lianjia.com/ershoufang/105104984851.html
万象城地铁口大3房+入户花园 安静看儿童公园,德瑞花园 凤岭北,3室2厅,131.81平米,"11,836元/平",156万,南 北精装低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105117038984.html
国贸中心 1室0厅 南,国贸中心 朝阳,1室0厅,86平米,"11,047元/平",95万,南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116875762.html
业主诚心出售 楼层好  视野开阔  满五唯一,利海亚洲国际B区 东盟商务区,1室1厅,49平米,"14,286元/平",70万,东南 南其他高楼层(共35层) ,https://nn.lianjia.com/ershoufang/105116594235.html
业主诚心出售，价格可谈，视野景观好，全新未入住。,保利领秀前城翎峯台 凤岭南,4室2厅,111.96平米,"13,398元/平",150万,南 北精装中楼层(共22层) ,https://nn.lianjia.com/ershoufang/105116941483.html
青秀山脚下 小区安静 青湖公园 南湖公园,振业·青秀山1号 柳沙,3室2厅,89平米,"12,135元/平",108万,南精装中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105115163812.html
荣和3房带大阳台东南向，通风采光好，一桥之隔到天桃,荣和·中央公园 东葛路,3室2厅,110.54平米,"15,832元/平",175万,东南精装中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116577205.html
房子产权清晰，高楼层，随时交易随时过户业主好说话,盘龙居小区 凤岭北,3室2厅,133平米,"11,128元/平",148万,南 北精装高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105113566876.html
民发大观天下 4室2厅 东南,民发大观天下 柳沙,4室2厅,140平米,"8,000元/平",112万,东南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105116725607.html
滨江公园，青秀山，李宁体育园，万达茂综合体，方特,恒大苹果园·东方诗韵 琅东,4室2厅,189平米,"8,995元/平",170万,东南其他高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105107360544.html
翡翠园二期 精装四房 诚心出售,中房翡翠园二期 琅东,4室2厅,127平米,"10,237元/平",130万,东其他中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105117045863.html
水榭花都 大4房出售 地铁口近 公园 市场 生活便利,世纪阳光·沁景苑 金湖,4室2厅,161平米,"10,808元/平",174万,东南简装低楼层(共10层) ,https://nn.lianjia.com/ershoufang/105109377443.html
保利江景毛坯4房 有证 看房方便 业主急售,天悦台 凤岭南,4室2厅,107平米,"12,150元/平",130万,南毛坯中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105116947069.html
急售急售东盟商务区联盟新城住宅性 质小户型诚心出售,联盟新城 东盟商务区,1室1厅,43.55平米,"16,763元/平",73万,西简装中楼层(共15层) ,https://nn.lianjia.com/ershoufang/105108387083.html
建政商圈 地矿大院 电梯三房 中间层 户型方正 保养好,广西地矿大院 东葛路,3室2厅,130平米,"13,077元/平",170万,南 北精装低楼层(共27层) ,https://nn.lianjia.com/ershoufang/105116667823.html
青秀 东盟 莱茵湖畔高楼4房2厅2卫出售,莱茵湖畔 琅东,4室2厅,125平米,"12,800元/平",160万,南 北精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113629633.html
精装3房，一梯两户，单位小区，双凤翔，免费停车,金竹苑 凤岭北,3室2厅,115.61平米,"11,678元/平",135万,南 北精装低楼层(共7层) ,https://nn.lianjia.com/ershoufang/105117013705.html
凤岭名园 一房一厅 朝南 业主诚心出售,凤岭名园 凤岭北,1室1厅,41平米,"14,635元/平",60万,南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116672585.html
小高层 朝南三房  不靠路边  翡翠园二期,中房翡翠园二期 琅东,3室2厅,127平米,"10,867元/平",138万,南精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105116861154.html
业主诚心出售 青秀万达商圈 绿地中央广场精装四房,绿地中央广场 青秀万达,4室2厅,143平米,"19,581元/平",280万,南其他高楼层(共29层) ,https://nn.lianjia.com/ershoufang/105116139507.html
凤岭北荣和悦澜山 家具家电 大四房 急售 随时看房,荣和悦澜山 凤岭北,4室1厅,90.33平米,"14,392元/平",130万,南其他低楼层(共46层) ,https://nn.lianjia.com/ershoufang/105116121179.html
全新精装未入住 轻奢风四居室 朝南中层 滨湖路,荣和悦澜山 凤岭北,4室1厅,125平米,"14,000元/平",175万,南其他高楼层(共49层) ,https://nn.lianjia.com/ershoufang/105116120950.html
此房格局好，高楼层，采光视野佳。,裕丰·英伦一期 凤岭北,3室2厅,89平米,"15,731元/平",140万,南简装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105112911166.html
翡翠园二期标准3房2卫急售...,中房翡翠园二期 琅东,3室2厅,104平米,"11,250元/平",117万,东南简装低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105110994701.html
翡翠园二期琮玉阁精装标准4房出售,中房翡翠园二期 琅东,4室2厅,128.04平米,"13,121元/平",168万,西南精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105111314494.html
卓立+三美 左岸青园 南北通透大2房 看青湖 诚心出售,左岸青园 金湖,2室2厅,95.47平米,"9,951元/平",95万,南 北其他中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105116997990.html
青秀区凤岭北东站琅东客运站吉祥花园大平层,吉祥家园 凤岭北,5室2厅,196平米,"11,735元/平",230万,南精装25层 ,https://nn.lianjia.com/ershoufang/105114164574.html
翡翠园二期山茗阁129.33平大4房出售,中房翡翠园二期 琅东,3室2厅,129.33平米,"13,145元/平",170万,东北精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105110787781.html
带三十万装修家电家具 保养好大三房 接地气生活便利,维也纳森林 凤岭北,3室2厅,138.94平米,"11,516元/平",160万,西精装低楼层(共13层) ,https://nn.lianjia.com/ershoufang/105111041767.html
凤岭名园 云景路 单间 70年产权的 精装修 价格可以谈,凤岭名园 凤岭北,1室1厅,42.31平米,"14,182元/平",60万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113576567.html
1.房子采光好，通风舒适 2.房子产权清晰,城光·俊景 凤岭北,3室2厅,102.96平米,"13,598元/平",140万,南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105112587406.html
凤岭名园 精装修两房 精装修业主真心卖,凤岭名园 凤岭北,3室2厅,89平米,"12,922元/平",115万,南精装中楼层(共12层) ,https://nn.lianjia.com/ershoufang/105114612369.html
凤岭北  临航洋城    双凤翔  两房   总价低,蓝山上城 凤岭北,2室2厅,89平米,"13,484元/平",120万,南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105105024130.html
百花苑精装修3房 产权清晰 业主真心卖 满五,百花苑小区 凤岭北,3室1厅,117平米,"10,513元/平",123万,南简装中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105114709315.html
凤岭北成熟社区，一梯两户南北通透、中间楼层诚心出售,荣和山水美地5组团梦想湾 凤岭北,3室2厅,120平米,"10,417元/平",125万,东南 南 北简装高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105107392083.html
南湖公园 医科大 双拥路 三中高中部,澳洲丽园 金湖,3室1厅,142平米,"8,662元/平",123万,南简装低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114150175.html
荣和大地二组团 3室2厅 南,荣和大地二组团 凤岭北,3室2厅,89.13平米,"15,147元/平",135万,南毛坯中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105109446277.html
保利领秀前城领秀府 5室1厅 南 北,领秀前城领秀府 凤岭南,5室1厅,127平米,"16,536元/平",210万,南 北其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114309313.html
