标题,位置,房屋类型,面积,单价,总价,介绍,网址
绿地西城精装修3房 大阳台 双阳台 高楼层 视野采光好,绿地西城国际花都 石埠,3室2厅,95.88平米,"8,866元/平",85万,南 北其他高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115431613.html
西大商圈 1号5号线地铁口 133平4房  可谈,福满花园 西大,4室2厅,133.79平米,"8,222元/平",110万,南精装中楼层(共16层) ,https://nn.lianjia.com/ershoufang/105113998887.html
棕榈湾三期两房，中间楼层，采光好,棕榈湾三期 北湖北,2室2厅,87平米,"7,817元/平",68万,南 北其他高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114246136.html
台湾街·桃园居 2室2厅 南 北,台湾街·桃园居 西大,2室2厅,76平米,"8,553元/平",65万,南 北精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115027706.html
小户型 过度 繁华地带 电梯房 拎包入住,茂泽大厦 西大,1室1厅,54.45平米,"5,510元/平",30万,东南其他高楼层(共23层) ,https://nn.lianjia.com/ershoufang/105114356273.html
台湾街标准朝南三房 诚心售卖 看房方便,台湾街宜兰湾 西大,3室2厅,95平米,"10,000元/平",95万,东南其他中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114227525.html
阳光城·檀悦 1室0厅 东南,阳光城·檀悦 西大,1室0厅,42平米,"10,953元/平",46万,东南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114729404.html
朝阳商圈精装房业主改善换房出售价格便宜,龙光水悦龙湾御江 西大,3室2厅,89平米,"9,551元/平",85万,南毛坯高楼层(共12层) ,https://nn.lianjia.com/ershoufang/105114848839.html
地铁口 楼中楼单价不到7000 4室2卫60万月供2200上车,嘉汇馨源南区 西大,4室1厅,85.89平米,"6,986元/平",60万,南简装高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105115069532.html
西大商圈，单间，交通便利，刚需合适~,世贸西城 西大,1室1厅,46平米,"7,609元/平",35万,南精装高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114996560.html
新上！西大洋浦星  方正四房 高层视野开阔 可谈,洋浦星 西大,4室2厅,112.59平米,"11,369元/平",128万,南毛坯高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115259787.html
西大58平大开间 三面采光 电梯 格局可塑性强 仅售48万,城市碧园 西大,1室0厅,58平米,"8,276元/平",48万,南简装低楼层(共14层) ,https://nn.lianjia.com/ershoufang/105115378672.html
天健城，西大商圈，精装中间楼层，1号线、5号线双地铁,天健城 西大,3室2厅,99.1平米,"12,614元/平",125万,南其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114700296.html
安吉华都小区 3室1厅 南,安吉华都小区 西大,3室1厅,76平米,"8,158元/平",62万,南精装中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105114757266.html
品牌开发商，优质的物业管理，实用小三房，您值得拥有,人和公园溪府 北湖北,3室2厅,92.29平米,"9,969元/平",92万,东南精装高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105114883244.html
朝阳商圈精装房业主改善换房出售价格便宜,云林苑台湾街 西大,3室2厅,89平米,"8,652元/平",77万,南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114999095.html
台湾街精装3房，业主诚意售，价格可谈，方便看房,台湾街宜兰湾 西大,3室1厅,78.62平米,"9,286元/平",73万,南精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114363218.html
西大标准大三房 精装修 方正户型 109平仅售65万,康達花園 西大,3室2厅,109.41平米,"5,941元/平",65万,南精装高楼层(共8层) ,https://nn.lianjia.com/ershoufang/105116041861.html
雪里温柔，水边明秀，不借春工力。宋 辛弃疾,红日学府 西大,3室1厅,85平米,"9,412元/平",80万,南简装高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116058921.html
西大旁地铁口精装两房！业主诚意出售，可拎包入住！,正恒国际 西大,2室1厅,72平米,"9,723元/平",70万,东南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115720954.html
南铁北二区，锦华+37，中间层总价低,南铁北二区 西大,2室1厅,57平米,"12,457元/平",71万,南其他低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105116315459.html
文华园 西大商圈 动物园鲁班地铁口 前后有露台花园,文华园 西大,4室2厅,146平米,"7,192元/平",105万,南 北简装低楼层(共8层) ,https://nn.lianjia.com/ershoufang/105116219308.html
鲁班路地铁口！看房方便有钥匙！业主诚心出售！！,嘉汇馨源南区 西大,1室1厅,36平米,"9,167元/平",33万,南 北精装高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105116179337.html
业主诚心出售，户型方正，采光通风好,龙光水悦龙湾御江 西大,4室2厅,105平米,"8,620元/平",90.5万,东南毛坯中楼层(共12层) ,https://nn.lianjia.com/ershoufang/105115626807.html
台湾街 精装3房 邕江边约200米,台湾街·花莲府 西大,3室2厅,106.34平米,"9,216元/平",98万,南 北精装高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105115795576.html
新上！正恒国际 沃尔玛 楼下地铁口 2+1房 高层 采光好,正恒国际 西大,3室2厅,64平米,"10,313元/平",66万,北精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115274433.html
欠款业主可以自己解决 看房方便,新阳国际小区 西大,3室2厅,78平米,"7,821元/平",61万,南精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115754970.html
西大地铁口，碧园大边套 一房一厅,城市碧园 西大,1室1厅,100.89平米,"7,930元/平",80万,东简装中楼层(共15层) ,https://nn.lianjia.com/ershoufang/105111542356.html
西大商圈 繁华地段 地铁口 广西大学旁,百汇华庭 西大,2室2厅,119平米,"8,404元/平",100万,南精装低楼层(共22层) ,https://nn.lianjia.com/ershoufang/105110683169.html
西大商圈衡阳路 地铁小户型 电梯房 锦华和18中 白苍岭,迷你新景小区 西大,1室0厅,28.67平米,"9,767元/平",28万,北简装中楼层(共9层) ,https://nn.lianjia.com/ershoufang/105110984955.html
高层看江 方正3房户型  毛坯随意装  价格可谈,台湾街宜兰湾 西大,3室2厅,92平米,"9,783元/平",90万,南毛坯高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105110715509.html
西大东门 精装一房急售 高楼层,天域·香格里拉 西大,1室1厅,48.38平米,"10,335元/平",50万,东南其他高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105106169741.html
西大旁 地铁5号线 南铁紫竹苑 中间楼层 保养好,紫竹苑南铁北三区 西大,3室2厅,95.53平米,"13,609元/平",130万,南简装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105115788719.html
西大瀚林学府精装3房！业主诚意出售，方便看房,瀚林学府 西大,3室2厅,92平米,"11,848元/平",109万,东南精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117223925.html
鲁班路改善户型，地铁1号线，心圩江公园,瀚林华府 西大,5室2厅,191平米,"11,519元/平",220万,南精装高楼层(共27层) ,https://nn.lianjia.com/ershoufang/105115909078.html
南铁北四区，已经上市，可贷款两房，仅售65万,机务小区 西大,2室2厅,56平米,"11,786元/平",66万,南 北其他低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105116000702.html
朝阳市中芯，万达西大商圈，百里秀美邕江畔,台湾街·花莲府 西大,3室2厅,96平米,"9,063元/平",87万,东南精装中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105113985866.html
交通便利，配套成熟，视野开阔，采光充足,世贸西城 西大,3室2厅,92平米,"7,935元/平",73万,南 北简装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114422268.html
沃尔玛 西城品阁 高层两房 精装自住 保养好 可谈,西城品阁 西大,2室1厅,74.81平米,"9,892元/平",74万,西精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113748916.html
西大东门全新装修3房（天域香格里拉），随时看房！,天域·香格里拉 西大,3室2厅,93.68平米,"10,141元/平",95万,南其他低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105113881228.html
北湖繁华商圈，近地铁口，生活配套完善，户型方正,皇巢北郡 北湖南,3室2厅,117平米,"9,830元/平",115万,南精装高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116414885.html
西大地铁口 瀚林学府 业主诚心出售 毛坯房4房 带车位,瀚林学府 西大,4室2厅,139平米,"13,957元/平",194万,南 北其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116169536.html
台湾街三房 诚心售卖 房龄新 交通便利,台湾街·桃园居 西大,3室2厅,95.53平米,"10,154元/平",97万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114324387.html
西大次新洋浦星出门1-5号线双地铁,洋浦星 西大,3室3厅,100平米,"13,500元/平",135万,南其他高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105113911200.html
鼎华北大龙廷 层高5.09米 两房出售 有证三房 方便看房,建发鼎华北大珑廷 西大,2室1厅,39平米,"7,180元/平",28万,南其他中楼层(共20层) ,https://nn.lianjia.com/ershoufang/105116333759.html
安吉花卉公园旁~小户型，适合刚需。。。,安吉华都小区 西大,2室1厅,66平米,"7,576元/平",50万,南精装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114757422.html
西大商圈 1号线口物业 精装修2房 业主急卖 拎包入住,嘉汇馨源南区 西大,2室2厅,57平米,"8,772元/平",50万,南精装低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105115051104.html
朝阳商圈精装房业主改善换房出售价格便宜,时代家园 西大,4室2厅,92平米,"9,348元/平",86万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114775655.html
正恒国际 沃尔玛商场 业主诚心出售 看房方便,正恒国际 西大,3室2厅,94平米,"10,213元/平",96万,南 北简装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115698456.html
棕榈湾，2号线地铁三十三中站700米，满5唯一。,棕榈湾一期 北湖北,2室1厅,62.4平米,"6,090元/平",38万,南 北其他高楼层(共5层) ,https://nn.lianjia.com/ershoufang/105114708959.html
户型方正 价格可谈！！看房方便,融创融公馆融懿苑 朝阳,4室1厅,93平米,"9,570元/平",89万,南 北其他中楼层(共39层) ,https://nn.lianjia.com/ershoufang/105116679222.html
龙腾路  朝阳商圈，步梯低密小洋房,新阳南永和小区 西大,3室2厅,106.97平米,"6,544元/平",70万,东南精装高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105106664733.html
万汇华府业主自住三房出售  地铁五号线,万汇华府 西大,3室2厅,89平米,"11,574元/平",103万,南其他高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105113033738.html
瑞士花园 2室2厅 南,瑞士花园 心圩区,2室2厅,91平米,"5,055元/平",46万,南其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105116860055.html
龙湾四房双阳台 楼下即是地铁 近公园 近江 看房方便,龙光·水悦龙湾 西大,4室1厅,139.15平米,"10,780元/平",150万,东南精装中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105112938616.html
业主诚心出售，中间楼层看小区花园，看房方便,融昌·邕江银座 朝阳,1室0厅,35平米,"8,286元/平",29万,东南简装低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105110781765.html
带租约两套大开间收租 西大东门 西西湾小区 买下即收,西西湾 西大,2室0厅,82.36平米,"6,071元/平",50万,北简装低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115433514.html
电梯大4房 宽敞舒适 看小区花园 双阳台 主阳台朝北,文华园 西大,4室2厅,130平米,"7,077元/平",92万,北精装低楼层(共12层) ,https://nn.lianjia.com/ershoufang/105110466057.html
全新未入住 开发商精装 产权清晰 贷款自解 看房方便,天健城 西大,3室2厅,100平米,"11,000元/平",110万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116815047.html
安吉公务员小区，自住保养好。。,安吉公务员小区 西大,3室2厅,97平米,"8,763元/平",85万,南简装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116543468.html
舒适三加一房，正南看江，视野好。。。,万科悦府 石埠,4室2厅,108平米,"9,260元/平",100万,东南其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116318812.html
2号线地铁口广运都市景苑小区，衡阳路白苍领菜市,广运·都市景苑小区一期 西大,1室0厅,39平米,"10,000元/平",39万,西其他高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105111612375.html
满五不唯一精装修，通风采光好高新跟三五近明月湖公园,科瑞江韵 心圩区,2室2厅,79.56平米,"9,930元/平",79万,南精装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115101990.html
西大商圈 78平两房 诚心出售 可谈 拎包入住,隆源国际花园 西大,2室2厅,78平米,"9,231元/平",72万,南简装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105113465872.html
高新区 华发精装101平4房92万，中高楼层,华发未来荟 心圩区,4室2厅,101平米,"9,109元/平",92万,北其他中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105117214733.html
鲁班路康桥三房 无欠款 高楼采光好 业主诚心卖,康桥蓝湾 西大,3室2厅,105平米,"8,191元/平",86万,南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105111240278.html
舒适四房，南北对流，中层采光好。,金科观天下A区 石埠,4室2厅,126平米,"7,778元/平",98万,南其他高楼层(共25层) ,https://nn.lianjia.com/ershoufang/105117241190.html
叶有苦寒色 山中霜馓多 虽此蒙阳景 移根意如何,洋浦星 西大,3室1厅,100平米,"12,500元/平",125万,南其他高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115817080.html
洋房江景房 带字母车位出售 南北对流,荣和·邕江华府 相思湖,4室2厅,145平米,"12,069元/平",175万,南 北精装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105117199713.html
买一层得二层，精装刚需二房，全屋木地板。,华发未来荟 心圩区,2室1厅,51.36平米,"11,683元/平",60万,东南精装高楼层(共22层) ,https://nn.lianjia.com/ershoufang/105108828665.html
1号线 地铁口 精装1房 中间楼层,同人·学府大道 相思湖,1室1厅,38.49平米,"9,354元/平",36万,东精装中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105110971528.html
房型方正，采光良好，设施配套齐全，适合长期居住,振业·尚府 西大,3室2厅,91平米,"12,088元/平",110万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105107248882.html
相思湖畔西湖东郡标准一房一厅近西乡塘市场相思湖公园,同人·西湖东郡 心圩区,1室1厅,56.67平米,"8,824元/平",50万,北其他中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105113678893.html
江景房 邕江悦府精装4房 高楼层,荣和邕江悦府 相思湖,4室2厅,131平米,"9,771元/平",128万,东南精装中楼层(共41层) ,https://nn.lianjia.com/ershoufang/105112824471.html
西西湾 1室1厅 南,西西湾 西大,1室1厅,42.22平米,"7,059元/平",29.8万,南其他高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105112176580.html
户型房子装修保养好楼层够高视野开阔交通便利出行方便,华发未来荟 心圩区,3室2厅,72平米,"11,806元/平",85万,南精装高楼层(共22层) ,https://nn.lianjia.com/ershoufang/105112596845.html
