标题,位置,房屋类型,面积,单价,总价,介绍,网址
满二，无抵押，带车位出售，全新未入住,万科金域滨江 龙岗,4室2厅,143平米,"11,539元/平",165万,南其他高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114008933.html
户型方正保养好，采光通透，产权清晰 诚心出,阳光城丽景湾 龙岗,3室1厅,81平米,"9,877元/平",80万,南简装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113971279.html
此房业主好说话，户型方正，采光通透,合景·天峻广场 龙岗,4室2厅,116平米,"10,647元/平",123.5万,南 北精装高楼层(共39层) ,https://nn.lianjia.com/ershoufang/105110391102.html
联排别墅，高品质生活。气势磅礴，使用面积几百平方,阳光城丽景湾 龙岗,7室3厅,278平米,"20,864元/平",580万,南毛坯3层 板塔结合,https://nn.lianjia.com/ershoufang/105104702449.html
彰泰品质精装交付，带全屋空调热水器，无抵押无贷款,彰泰江景湾 龙岗,3室2厅,94.1平米,"10,096元/平",95万,南精装高楼层(共24层) ,https://nn.lianjia.com/ershoufang/105115284338.html
五象东 滨江公园 丽景湾 高楼层精装3房 有证 满二,阳光城丽景湾 龙岗,3室2厅,81.22平米,"10,097元/平",82万,东 西精装高楼层(共38层) ,https://nn.lianjia.com/ershoufang/105108942091.html
万科物业，满二无欠款，正南户型动静分离,阳光城丽景湾 龙岗,3室2厅,89平米,"9,888元/平",88万,南精装低楼层(共27层) ,https://nn.lianjia.com/ershoufang/105115097605.html
阳光城丽景湾A区 精装小三房 高楼层看房方便,阳光城丽景湾 龙岗,3室1厅,84平米,"10,120元/平",85万,南其他高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115502383.html
万达茂商圈，滨江公园，视野好，民 主路*，有车位,万达茂·御峰国际 五象文旅,3室2厅,102平米,"10,491元/平",107万,南精装低楼层(共48层) ,https://nn.lianjia.com/ershoufang/105105974631.html
房子诚心出售 看房方便 证件齐全,世茂茂御府 龙岗,3室1厅,89平米,"10,000元/平",89万,南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114236283.html
万达茂   精装房，业主急售！！！,万达茂·御峰国际 五象文旅,3室2厅,89.81平米,"12,805元/平",115万,东其他中楼层(共48层) ,https://nn.lianjia.com/ershoufang/105103984114.html
联排别墅 使用面积500平 地面三层 地下二层,世茂茂御府 龙岗,5室2厅,237.27平米,"21,916元/平",520万,南毛坯3层 板塔结合,https://nn.lianjia.com/ershoufang/105104741556.html
中铁交通天地明珠+万达商圈+滨江公园+一站 式教育,中铁交通天地明珠 龙岗,3室1厅,96平米,"7,813元/平",75万,南毛坯低楼层(共22层) ,https://nn.lianjia.com/ershoufang/105113067990.html
中铁江湾山语城物业好配套设施齐全、业主诚心出售,中铁江湾山语城 龙岗,5室2厅,155平米,"14,517元/平",225万,南 北毛坯中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114715017.html
龙岗，世茂茂御府80平精装3房，75万江湾山语城旁,世茂茂御府 龙岗,3室1厅,80平米,"9,375元/平",75万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115000584.html
业主诚心出售，看房提前预约联系。,阳光城丽景湾 龙岗,6室2厅,203平米,"18,720元/平",380万,南毛坯3层 板塔结合,https://nn.lianjia.com/ershoufang/105105031465.html
开发商带装修小户型2房 采光好 上学方便,阳光城丽景湾 龙岗,3室2厅,73平米,"9,316元/平",68万,西精装高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115034628.html
毛坯出售，满五唯一，看房满意价格可谈,龙域香醍半岛 龙岗,4室2厅,143平米,"6,994元/平",100万,南其他低楼层(共9层) ,https://nn.lianjia.com/ershoufang/105113955250.html
阳光城丽景湾 精装3房2卫 中间楼层邕宁民中龙岗北小,阳光城丽景湾 龙岗,3室1厅,87平米,"10,115元/平",88万,南精装高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105113971737.html
小区绿化好 环境优美 还有公园 活动运动区域 生活开心,龙庭水岸 龙岗,2室1厅,68.5平米,"8,468元/平",58万,南简装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114898222.html
房子中层，朝南户型，空气对流，采光好，视野开阔,世茂茂御府 龙岗,2室2厅,70.05平米,"11,135元/平",78万,南精装中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115323723.html
全款房，楼层好，南北对流，视野开阔，精装，万科物业,阳光城丽景湾 龙岗,4室2厅,129平米,"10,000元/平",129万,南 北精装低楼层(共40层) ,https://nn.lianjia.com/ershoufang/105115376618.html
精装好，户型 方正、布局合理、通风采光好,阳光城丽景湾 龙岗,6室2厅,206平米,"20,874元/平",430万,南其他低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105115953817.html
带花园别墅 业主诚心出售 看合适可谈 看房方便,阳光城丽景湾 龙岗,4室2厅,203平米,"20,000元/平",406万,南精装低楼层(共4层) ,https://nn.lianjia.com/ershoufang/105115829397.html
丽景湾朝南三房诚意出售，业主自住看房提前联系,阳光城丽景湾 龙岗,3室2厅,88.73平米,"11,271元/平",100万,南其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114201590.html
五象东万达茂商圈，世茂茂御府精致三房，濒临邕江公园,世茂茂御府 龙岗,3室2厅,89平米,"9,551元/平",85万,南精装低楼层(共27层) ,https://nn.lianjia.com/ershoufang/105114240915.html
品质小区，央企品质，近滨江公园。人车分流，小区安静,中铁江湾山语城 龙岗,4室2厅,96.32平米,"11,213元/平",108万,南 北精装37层 ,https://nn.lianjia.com/ershoufang/105116472223.html
阳光城丽景湾 精装三房 阳台朝南朝小区看房方便,阳光城丽景湾 龙岗,3室2厅,89平米,"9,888元/平",88万,南其他中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105114485221.html
高楼层朝南向，精装房看房方便，户型面积不浪费,阳光城丽景湾 龙岗,3室2厅,89平米,"10,675元/平",95万,南精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113879921.html
户型方正保养好，采光通透，业主诚心出，产权清晰,阳光城丽景湾 龙岗,3室1厅,88.2平米,"11,905元/平",105万,南其他低楼层(共38层) ,https://nn.lianjia.com/ershoufang/105113966958.html
楼层好，男女老少通用类型，无抵押安心交易,龙庭水岸 龙岗,3室2厅,86平米,"8,140元/平",70万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115021725.html
丽景湾精装自住保养4房单价一万一，看房提前约,阳光城丽景湾 龙岗,4室2厅,121平米,"9,505元/平",115万,南精装低楼层(共38层) ,https://nn.lianjia.com/ershoufang/105114359908.html
阳光丽景湾联排别墅 江景别墅 6房 产权面积206平,阳光城丽景湾 龙岗,6室2厅,206平米,"24,272元/平",500万,南毛坯低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105104809611.html
临江联排别墅 全新装修 适合改善居住 自带车位,阳光城丽景湾 龙岗,5室2厅,206平米,"28,156元/平",580万,南精装低楼层(共4层) ,https://nn.lianjia.com/ershoufang/105115748189.html
邕宁区，蒲庙镇，碧桂园天悦湾，133平精装4房125万,碧桂园天悦湾 蒲庙,4室2厅,133平米,"9,399元/平",125万,南 北其他中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105113046393.html
三个房间和客厅都可以看江，视野开阔，十分不错,大唐世家三区 蒲庙,3室2厅,90.3平米,"7,420元/平",67万,南毛坯中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115321471.html
五象新区，碧桂园天悦湾，132平，4房,碧桂园天悦湾 蒲庙,4室1厅,132.84平米,"9,034元/平",120万,东 南精装中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105113067920.html
五象东好房楼层好采光通风好生活便利,大唐世家三区 蒲庙,4室2厅,118平米,"7,204元/平",85万,北其他高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114837974.html
五象东生活便利楼层好三房急卖。,大唐世家二区 蒲庙,3室2厅,84.3平米,"6,169元/平",52万,东南毛坯中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116374452.html
可以看江。保养好，看房方便。契税满五，地铁25年通,大唐世家三区 蒲庙,4室2厅,108.3平米,"7,387元/平",80万,南 北其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117049075.html
碧桂园物业，楼层好，采光好，布局方正，看江景户型,碧桂园天悦湾 蒲庙,4室1厅,125.44平米,"7,893元/平",99万,东其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113532648.html
楼层好，朝向好，通风良好，采光足,银泉一品龙湾 蒲庙,1室1厅,55平米,"8,182元/平",45万,东简装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105113101085.html
滨江阳光水岸 3室1厅 南 北,滨江阳光水岸 蒲庙,3室1厅,89.58平米,"5,582元/平",50万,南 北毛坯低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105117034862.html
五象东品质居住大盘大唐世家三区精装三房,大唐世家三区 蒲庙,3室1厅,89平米,"10,113元/平",90万,南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114889869.html
精装修拎包入住大三房总价85万即可住五象东,大唐世家三区 蒲庙,3室1厅,89.67平米,"7,807元/平",70万,南其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114886315.html
五象东龙岗片区，地铁口小2房，通风采光好，看房方便,大唐世家三区 蒲庙,2室1厅,66.83平米,"8,380元/平",56万,南毛坯高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105107456241.html
学铁商都有，地铁明年通，业主急卖，有钥匙看房方便,大唐世家三区 蒲庙,4室2厅,105平米,"8,191元/平",86万,南 北精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114927822.html
大唐世家三区，80平3房，精装修，产权清晰,大唐世家三区 蒲庙,3室2厅,80.18平米,"8,980元/平",72万,东南 南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105113050510.html
龙岗全新装修拎包入住好房生活配套齐全,大唐世家三区 蒲庙,2室1厅,66.23平米,"10,570元/平",70万,东南其他高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105113719507.html
五象好房，楼层好，采光好，生活便利。,银泉一品龙湾 蒲庙,3室2厅,97平米,"6,805元/平",66万,西南其他低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115595697.html
大唐世家二区 4室2厅 东南,大唐世家二区 蒲庙,4室2厅,107.28平米,"6,525元/平",70万,东南毛坯高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115911123.html
万达茂·江山云邸 4室2厅 南 北,万达茂·江山云邸 五象文旅,4室2厅,144平米,"11,459元/平",165万,南 北毛坯高楼层(共54层) ,https://nn.lianjia.com/ershoufang/105115288653.html
大唐世家  二区 60平 2房,大唐世家二区 蒲庙,2室1厅,60.96平米,"8,203元/平",50万,西南其他高楼层(共29层) ,https://nn.lianjia.com/ershoufang/105111306791.html
邕宁区蒲庙镇   碧桂园天悦湾103平3房 97万,碧桂园天悦湾 蒲庙,3室2厅,103平米,"8,447元/平",87万,南 北其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113048982.html
房子户型方正实用，通风采光好，视野开阔,君华•锦云 龙岗,3室2厅,98平米,"7,041元/平",69万,南其他高楼层(共29层) ,https://nn.lianjia.com/ershoufang/105116541838.html
业主急售！价格可谈！无抵押！！！！,东方城市花园 蒲庙,2室2厅,88.79平米,"7,659元/平",68万,南其他低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105104778824.html
爱上花园露台的毒，万达茂旁精装3房带车位，就卖了,龙光玖珑臺 龙岗,3室1厅,89.95平米,"11,674元/平",105万,南精装低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105117197267.html
万达茂江山云邸 毛坯江景4房 价格漂亮 诚意出售,万达茂·江山云邸 五象文旅,4室1厅,143平米,"8,392元/平",120万,南毛坯低楼层(共51层) ,https://nn.lianjia.com/ershoufang/105114598012.html
龙岗滨江社区户型方正 精装房，拎包可入住,中铁江湾山语城 龙岗,4室2厅,90.99平米,"9,012元/平",82万,南简装中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116667916.html
大唐世家三区精装四房，视野好，拎包入住，生活便利,大唐世家三区 蒲庙,4室2厅,106.88平米,"7,953元/平",85万,东 东南 北精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114951308.html
精装修，户型方正，采 光 充 沛,合景·天峻广场 龙岗,3室2厅,89平米,"8,427元/平",75万,南精装中楼层(共36层) ,https://nn.lianjia.com/ershoufang/105116417650.html
看房方便，小区配套齐全，户型方正,银泉一品龙湾 蒲庙,3室2厅,95.75平米,"7,625元/平",73万,东南其他低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105107599414.html
建发大开发商，绿化好，物业也很棒，纯板楼设计，,建发和鸣 龙岗,4室2厅,107平米,"9,346元/平",100万,东南其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116857136.html
精致户型，动静分离，毛坯可随意装。,大唐世家二区 蒲庙,3室2厅,84平米,"8,096元/平",68万,东南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105108058304.html
有宝能商场，看房方便，业主急卖,昌泰水立方 龙岗,4室1厅,120平米,"7,084元/平",85万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115340013.html
万达茂御江 4房  带装修 业主诚心出售 看合适可谈,万达茂·御江国际 五象文旅,4室2厅,120.86平米,"10,343元/平",125万,南 北简装低楼层(共46层) ,https://nn.lianjia.com/ershoufang/105114846379.html
龙庭水岸 3室2厅 东南,龙庭水岸 龙岗,3室2厅,86平米,"7,559元/平",65万,东南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116898917.html
五象地块，中间楼层，视野宽阔，采光充足，交通便利,新城悦隽风华 龙岗,4室2厅,129平米,"10,466元/平",135万,南 西南精装低楼层(共27层) ,https://nn.lianjia.com/ershoufang/105109397509.html
江边住宅小区 楼间距大 合适居住 户型采光好,世茂茂御府 龙岗,3室2厅,89平米,"12,135元/平",108万,东南其他高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105106974316.html
五象东龙岗品质居住小区大唐世家三区小两房,大唐世家三区 蒲庙,2室1厅,65.26平米,"9,961元/平",65万,西 西北其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114554840.html
龙庭水岸小三房，可拎包入住，城关二+民族中XUE,龙庭水岸 龙岗,3室2厅,83.7平米,"7,049元/平",59万,南 北其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114700472.html
龙岗碧桂园精装大三房+车位 ，配套成熟，生活便利,碧桂园天悦湾 蒲庙,3室2厅,101平米,"9,109元/平",92万,南 北精装低楼层(共25层) ,https://nn.lianjia.com/ershoufang/105114047758.html
万达茂·御江国际 精装4房 看江景视野 诚售,万达茂·御江国际 五象文旅,4室2厅,143.7平米,"11,831元/平",170万,南 北精装中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105114649475.html
银泉一品龙湾 1室1厅 南 北,银泉一品龙湾 蒲庙,1室1厅,55.08平米,"5,266元/平",29万,南 北毛坯中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105116769194.html
灵龟山旁看江4房 带装修可拎包入住,彰泰江景湾 龙岗,4室2厅,105平米,"11,239元/平",118万,东南精装中楼层(共23层) ,https://nn.lianjia.com/ershoufang/105115285714.html
五象万达茂商圈 精装现房 有证 诚意可谈,世茂茂御府 龙岗,3室2厅,79.55平米,"8,297元/平",66万,南精装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114948007.html
